98,1,404,291,10,67,7,9,0,GET /public/admin/assets/plugins/jQuery-File-Upload/server/php/index.php?file=tf2rghf.jpg HTTP/1.1
48,1,200,24724,7,19,7,3,0,GET /self.logs/access.log.2021-02-08.gz HTTP/1.1
52,1,200,803,7,18,7,4,0,GET /self.logs/2015/error.log.2015-05-23.gz HTTP/1.1
14,1,200,12845,7,0,1,2,0,GET / HTTP/1.1
25,1,200,391,7,10,2,2,0,GET /favicon.ico HTTP/1.1
53,1,200,7261,7,19,7,4,0,GET /self.logs/2015/access.log.2015-10-31.gz HTTP/1.1
24,1,200,333,7,9,2,2,0,GET /robots.txt HTTP/1.1
48,1,200,19053,7,19,7,3,0,GET /self.logs/access.log.2017-02-20.gz HTTP/1.1
36,1,200,25706208,7,15,3,3,0,GET /maccdc2012/http.log.gz HTTP/1.1
53,1,200,25918,7,19,7,4,0,GET /self.logs/2015/access.log.2015-02-14.gz HTTP/1.1
53,1,200,4910,7,19,7,4,0,GET /self.logs/2015/access.log.2015-05-20.gz HTTP/1.1
27,1,404,305,7,11,2,3,0,GET /css/style.css HTTP/1.1
30,1,200,27893,7,14,3,2,0,GET /twitter-icon.png HTTP/1.1
29,1,200,7556,10,10,3,2,0,GET /GitHub-Mark.png HTTP/1.1
39,1,200,713,7,22,2,4,0,GET /bootstrap/img/favicon.ico HTTP/1.1
48,1,200,11658,7,19,7,3,0,GET /self.logs/access.log.2020-04-16.gz HTTP/1.1
48,1,200,16259,7,19,7,3,0,GET /self.logs/access.log.2019-08-30.gz HTTP/1.1
47,1,200,2375,7,18,7,3,0,GET /self.logs/error.log.2019-01-24.gz HTTP/1.1
53,1,200,8506,7,19,7,4,0,GET /self.logs/2016/access.log.2016-12-23.gz HTTP/1.1
48,1,200,21475,7,19,7,3,0,GET /self.logs/access.log.2018-11-01.gz HTTP/1.1
47,1,200,823,7,18,7,3,0,GET /self.logs/error.log.2020-01-02.gz HTTP/1.1
54,1,200,1417,10,31,3,4,0,GET /Datasets%20Description/Network/dhcp.html HTTP/1.1
48,1,200,18149,7,19,7,3,0,GET /self.logs/access.log.2017-08-10.gz HTTP/1.1
53,1,200,1499,10,30,3,4,0,GET /Datasets%20Description/Network/dns.html HTTP/1.1
55,1,200,1488,10,32,3,4,0,GET /Datasets%20Description/Network/files.html HTTP/1.1
54,1,200,5792,10,31,3,4,0,GET /Datasets%20Description/Network/smtp.html HTTP/1.1
56,1,200,3787,10,33,3,4,0,GET /Datasets%20Description/Network/tunnel.html HTTP/1.1
51,1,301,582,14,22,2,3,0,GET /Datasets%20Description/HTML_Bro_log_1 HTTP/1.1
52,1,200,1904,14,22,2,4,0,GET /Datasets%20Description/HTML_Bro_log_1/ HTTP/1.1
62,1,200,4246,14,34,3,4,0,GET /Datasets%20Description/PE_malware/OPCleaver.html HTTP/1.1
44,1,200,307,7,16,6,3,0,GET /self.logs/error.log.2020-12-14 HTTP/1.1
33,1,301,457,7,16,3,3,0,GET /squid/access.log.gz HTTP/1.1
40,1,200,23086087,7,23,3,3,1,GET /honeypot/honeypot.json.zip HTTP/1.1
44,1,200,351,7,16,6,3,0,GET /self.logs/error.log.2020-01-07 HTTP/1.1
53,1,200,5270,7,19,7,4,0,GET /self.logs/2015/access.log.2015-10-23.gz HTTP/1.1
48,1,200,22620,7,19,7,3,0,GET /self.logs/access.log.2019-10-16.gz HTTP/1.1
44,1,200,314,7,16,6,3,0,GET /self.logs/error.log.2020-01-01 HTTP/1.1
48,1,200,11395,7,19,7,3,0,GET /self.logs/access.log.2020-08-29.gz HTTP/1.1
